protein:	color
ADH1A	637
ADH7	637
ADH5	637
ADH6	637
ADH1B	637
BAD	638
BMF	638
BCL2	638
MOAP1	638
BNIPL	638
AVEN	638
SPATA25	638
BCL2L11	638
BCL2L10	638
BNC2	638
MEX3D	638
PMAIP1	638
BCL2L12	638
HRK	638
BIK	638
BBC3	638
BLID	638
BAX	638
MCL1	638
BCL2L1	638
RAB41	639
RAB6C	639
RAB36	639
RAB9B	639
RAB6B	639
SLC25A40	639
RAB6A	639
RAB34	639
RAB7A	639
RAB9A	639
TAF7	640
SPINT3	640
GTF2A1	640
GTF2E2	640
GTF2E1	640
TAF12	640
TAF4	640
TAF7L	640
TAF4B	640
TAF5	640
TAF10	640
TAF6	640
GTF2A2	640
TAF9	640
TAF13	640
TAF8	640
TAF11	640
ZFAND2A	641
PLAA	641
VCP	641
WAC	641
ATXN3	641
OTUD6A	641
UBE4A	641
ZFAND2B	641
FAF2	641
UBXN1	641
UBXN4	641
UBXN10	641
NSFL1C	641
CLN6	641
OTUD6B	641
ATXN3L	641
UBXN6	641
UBXN11	641
FAM104A	641
ZFAND1	641
UBOX5	641
YOD1	641
C20orf111	641
NPLOC4	641
UFD1L	641
ANKZF1	641
SVIP	641
VCPIP1	641
UBXN2A	641
UBXN2B	641
UBE4B	641
FAF1	641
LGALS7	642
HMX2	642
USP12	642
USP35	642
VSTM2A	642
USP38	642
USP1	642
HMX3	642
USP46	642
MAOA	643
INMT-FAM188B	643
MAOB	643
ABP1	643
PAOX	643
IDO1	643
SAT2	643
IDO2	643
ASMT	643
HNMT	643
DBH	643
PNMT	643
S100A5	644
AREGB	644
AREG	644
ADCY9	645
CFHR4	645
CMKLR1	645
TPST1	645
AVPR2	645
CCL3L3	645
CCL3	645
CCL4L1	645
IL8	645
TPST2	645
CCL2	645
CCL3L1	645
RLN3	645
CFHR3	645
CCL4	645
GPR26	645
VSIG4	645
CFHR5	646
PLEKHM1	646
C6orf132	646
C1GALT1C1	646
LY75-CD302	646
C1GALT1	646
DDAH1	646
LY75	646
MRO	647
USP21	647
STAM	647
USP2	647
USP50	647
USP26	647
USP8	647
USP37	647
USP29	647
USP43	647
SYT15	648
SYT7	648
TC2N	648
SYTL5	648
SYT9	648
SYT8	648
SYT4	648
SYT17	648
SYT10	648
SYTL2	648
FRMD1	648
SYTL3	648
SYT11	648
SYT2	648
TLR3	649
RNF216	649
CNPY3	649
STK11IP	649
TLR9	649
CNPY4	649
TLR1	649
TLR2	649
TLR4	649
UNC93B1	649
TLR7	649
NAT9	649
APCDD1	650
NKD1	650
TMED5	650
MFRP	650
FZD4	650
FZD9	650
SFRP1	650
LRP5	650
FRZB	650
FZD7	650
WLS	650
FZD8	650
SFRP4	650
FZD6	650
KREMEN1	650
FZD1	650
FZD2	650
FZD10	650
FZD5	650
LRP6	650
CORIN	650
SFRP5	650
DKK1	650
SFRP2	650
C1QTNF5	650
SOST	650
FZD3	650
C6	651
CD59	651
C9	651
NCR1	651
NCR3	651
NCR3LG1	651
CDK5RAP3	652
WWC3	652
LYPD6B	652
DDRGK1	652
GCFC2	653
TMEM8A	653
SPON2	653
SLC14A2	653
ASIC3	653
C11orf71	653
FAM5B	653
GHDC	653
SEL1L2	654
C16orf96	654
LRP2BP	654
SELRC1	654
SEL1L	654
KIAA0141	654
SEL1L3	654
HOOK3	655
HOOK1	655
FAM160A2	655
HOOK2	655
CYP4F2	656
CYP2C19	656
CYP4A11	656
CYP2C9	656
CYP2E1	656
CYP2B6	656
CYP2C8	656
CYP3A4	656
CYP4F3	656
CYP1A2	656
CYP2J2	656
CYP2U1	656
PCDHA4	657
PCDH12	657
CDHR5	657
CDH19	657
CDHR1	657
DSG4	657
DSC2	657
PCDHGA6	657
PCDH19	657
PCDHB10	657
PCDHGB2	657
PCDHB3	657
PCDH9	657
PCDHGA11	657
DSC3	657
PCDH8	657
PCDHAC2	657
EXD3	657
CDH22	657
CDHR2	657
PCDHB5	657
PCDHB2	657
PCDHB11	657
DSC1	657
PCDH18	657
PCDHA6	657
PCDH11X	657
PCDHB15	657
DSG1	657
DSG3	657
CDH16	657
PCDHB4	657
PCDHGC3	657
PCDH17	657
PROM1	657
DSG2	657
PCDHB7	657
CSTA	658
PINLYP	658
PSORS1C2	658
EVPL	658
ABCC2	659
ABCC9	659
ABCC1	659
ABCC6	659
ABCC8	659
ABCC11	659
ABCC3	659
ABCC4	659
ABCC5	659
ABCC10	659
ABCC12	659
SLC23A2	660
SLC23A3	660
SLC23A1	660
TNFSF4	661
TNFRSF9	661
TNFRSF18	661
TNFRSF4	661
TNFSF18	661
FAM98B	662
C14orf166	662
FAM98A	662
C22orf28	662
FAM98C	662
C2orf49	662
ZBTB8OS	662
AKR1C1	663
AKR1E2	663
AKR1C4	663
AKR1B10	663
AKR1A1	663
AKR1B1	663
AKR1C2	663
AKR1C3	663
AKR1CL1	663
AKR1B15	663
HIST1H1D	664
HIST1H1E	664
RBM43	664
H1F0	664
HIST1H1T	664
HIST1H1B	664
HP1BP3	664
H1FOO	664
HIST1H1C	664
H1FX	664
HIST1H1A	664
C11orf74	665
SLCO1B7	665
SLCO1A2	665
FABP6	665
SLC10A1	665
SLC10A2	665
SLCO1B1	665
SLCO1B3	665
MASP1	666
C4B	666
FCN1	666
FCN2	666
MASP2	666
MBL2	666
FCN3	666
TMEM66	667
ASGR1	667
ERLEC1	667
DERL1	667
DERL3	667
DCSTAMP	667
OS9	667
ASGR2	667
DERL2	667
CPNE6	667
CPZ	668
CPXM1	668
CPM	668
SCG5	668
CPXM2	668
AEBP1	668
SOGA2	669
SOGA1	669
SOGA3	669
PROX2	669
LIN37	670
LIN54	670
LIN52	670
RBBP9	670
GRAMD4	670
PRB2	670
MANEAL	670
LIN9	670
MNDA	670
CREG1	670
AVIL	671
FSCN2	671
SCIN	671
VIL1	671
FSCN3	671
VILL	671
CHMP1A	672
CHMP2A	672
CHMP5	672
FLOT1	672
MITD1	672
VPS25	672
BROX	672
SNF8	672
TSG101	672
CHMP1B	672
CHMP3	672
VPS4A	672
CHMP4B	672
IST1	672
VPS4B	672
RNF103-CHMP3	672
VPS36	672
USP54	672
ATG16L2	673
ATG9A	673
C12orf44	673
MPHOSPH9	673
ULK2	673
GABARAPL3	673
BTBD8	673
C6orf106	673
SESN2	673
ATG13	673
WIPI1	673
MAP1LC3B2	673
STK35	673
ATG12	673
MAP1LC3B	673
ULK1	673
ATG2A	673
MAP1LC3C	673
ATG5	673
WIPI2	673
WDR45	673
ATG2B	673
CAMK2D	674
CAMK2G	674
CAMK2A	674
CCM2L	674
FAM171A2	674
CAMK2B	674
CAMK2N2	674
MPO	675
DNASE1L2	675
EPX	675
DNASE1L1	675
DNASE1L3	675
LPO	675
GRINA	676
C20orf118	676
FAIM2	676
TMBIM1	676
TMBIM4	676
TNRC6B	677
TNRC6A	677
TNRC6C	677
EIF2C1	677
MOV10	677
EIF2C3	677
EIF2C4	677
PCDHB6	678
PCDH11Y	678
CDHR3	678
PCDHB8	678
PCDHA13	678
PCDHB16	678
PCDHB13	678
PCDHB12	678
PCDHB1	678
PCDHAC1	678
PCDHGB7	678
TFCP2L1	679
NDST3	679
GLG1	679
FGF2	679
FGFBP1	679
FGF16	679
GRHL3	679
UBP1	679
GRHL2	679
NDST4	679
OGFOD2	680
KRTAP3-2	680
COL4A6	680
KRTAP2-1	680
COL4A2	680
LAD1	680
COL4A5	680
LEPREL1	680
KRTAP2-2	680
COCH	680
COL1A2	680
COL4A1	680
KRTAP1-5	680
COL1A1	680
POLE2	681
KIAA2022	681
POLE	681
DTYMK	681
RNASEH2A	681
POLA1	681
TYMS	681
RFC1	681
RRM2B	681
AASDH	681
CMPK2	681
POLD1	681
POLG	681
DUT	681
HDDC3	681
POLE4	681
PRIM1	681
POLA2	681
DCTPP1	681
MAD2L2	681
POLD4	681
POLD2	681
RRM2	681
POLD3	681
UNG	681
RRM1	681
POLE3	681
SAT1	682
FAM156A	682
CCDC148	682
FAM69B	682
C2orf76	682
PLEKHA1	683
MPDZ	683
TACSTD2	683
CLDN7	683
TJP2	683
INADL	683
CLDN3	683
TSPAN3	683
TJP1	683
PLEKHA2	683
HK2	684
SORD	684
HK3	684
C16orf13	684
FPGT	684
HK1	684
LCT	684
GCK	684
KHK	684
PHPT1	684
FUK	684
HKDC1	684
GNPDA1	684
MPI	684
GALM	684
FAM60A	685
SATB2	685
PHF21A	685
BRMS1	685
GATAD2A	685
SAP30L	685
MBD2	685
RERE	685
SUDS3	685
SALL2	685
BRMS1L	685
SALL1	685
SAP30	685
PHF12	685
ING2	685
MCCC2	686
OXCT2	686
ALDH6A1	686
MCEE	686
ACOT12	686
MMAA	686
MMAB	686
PCCA	686
MS4A7	686
MS4A8B	686
MCCC1	686
HIBADH	686
MLYCD	686
CLYBL	686
HMGCL	686
HMGCLL1	686
ADAMTS10	686
OXCT1	686
MUT	686
PCCB	686
CD1E	687
B2M	687
CD1B	687
CLEC3A	687
CD1C	687
LBX1	688
BARHL2	688
LHX1	688
LHX3	688
OTX2	688
ZNF511	688
GCM2	688
LMO4	688
BARHL1	688
FAM20C	688
ISL1	688
BARX1	688
LMO1	688
LMO2	688
LHX9	688
NKX1-1	688
DBX1	688
NKX1-2	688
DBX2	688
LMO3	688
LBX2	688
GSC	688
LHX2	688
SIX4	689
EYA4	689
SIX1	689
DACH2	689
SIX5	689
EYA3	689
EYA2	689
SIX2	689
EYA1	689
DACH1	689
SERINC5	690
GOLGA7	690
FMNL2	690
LAPTM4B	690
SPRY3	690
BRI3	690
FMNL3	690
TMEM184C	690
TMEM184B	690
TMEM184A	690
GOLGA7B	690
LAPTM4A	690
SERINC4	690
C12orf5	691
PFKFB4	691
PFKFB2	691
PFKFB3	691
PFKFB1	691
ARL2	692
DEXI	692
TBCE	692
ARL13A	692
ARL2BP	692
RP2	692
TBCC	692
TBCB	692
TBCD	692
TBCA	692
BSND	692
TRAPPC11	693
TRAPPC12	693
TRAPPC2L	693
GSG1	693
SPATA22	693
C5orf44	693
TRAPPC9	693
TECPR1	693
C19orf12	694
FAM154A	694
LZIC	694
KIR3DX1	694
IKBKG	694
SPSB2	695
ZYG11A	695
SPSB3	695
CBFB	695
TCEB1	695
NEURL2	695
TCEB3CL	695
CORO7	695
DIO2	695
TCEB3CL2	695
LRRC41	695
TCEB3B	695
ZER1	695
TCEB2	695
SOHLH2	695
ZYG11B	695
PRAME	695
TCEB3C	695
ABHD3	696
ABHD1	696
ABHD15	696
ABHD2	696
CLCN4	697
CLCN6	697
CLCN3	697
CLCN5	697
CLCN7	697
TMEM9B	697
TMEM9	697
PKN3	698
ART3	698
RPS6KA4	698
TMEM53	698
RPS6KB1	698
MAP3K19	698
MKRN2-AS1	698
MAPK3	698
MAP3K2	698
AKT2	698
MAPK13	698
RPS6KB2	698
PRKCQ	698
MAPK6	698
MAP2K1	698
RPS6KA1	698
MAPK4	698
MAP3K1	698
MAP3K15	698
MAPK11	698
AKT1	698
CALHM2	698
MAPK15	698
PRKCH	698
STK32C	698
MAPK12	698
RPS6KA3	698
STK32A	698
MAP2K5	698
MAP3K6	698
MAPK14	698
RPS6KA2	698
SPRR2D	698
RPS6KA6	698
SGK1	698
MAST4	698
AKT3	698
MAP2K2	698
PRKCA	698
MAPK1	698
HS2ST1	698
PRKCG	698
MAST3	698
MAP3K3	698
RPS6KA5	698
PRKCD	698
STK32B	698
PKN1	698
PRKCB	698
C7orf29	698
TCL1B	698
SGK3	698
PKN2	698
SGK2	698
MAP3K5	698
MAPK7	698
PRKCE	698
CYB5R3	699
CYB5RL	699
C2orf16	699
CYB5R2	699
OXNAD1	699
CYB5R1	699
ELSPBP1	700
ID1	700
MYOD1	700
HAND2	700
MYF5	700
ID2	700
MYOG	700
MYF6	700
FAM74A1	700
MDFIC	700
NKX2-5	700
HAND1	700
ID3	700
TRDN	701
ABRA	701
TMEM38A	701
SMPX	701
HRC	701
NRAP	701
MYOM2	701
LMOD2	701
CASQ2	701
CASQ1	701
APOBEC2	701
LMOD3	701
TMOD4	701
MYOM3	701
ARNTL2	702
PER1	702
PER2	702
C1orf51	702
CRY1	702
PER3	702
BHLHE41	702
CRY2	702
FBXO10	703
ANXA8L1	703
FBXO24	703
HSP90AA1	703
BBX	703
HSP90AB1	703
TBX22	703
ARMC5	703
ZBED4	703
AIPL1	703
ALPK1	703
ANXA8	703
FBXL14	703
KCTD8	703
RPS6KL1	703
C20orf194	703
FBXO34	703
CCDC117	703
GTF2IRD2	703
FBXO40	703
THAP4	703
NEK11	703
DMRTA1	703
C10orf137	703
LAMTOR3	704
C9orf169	704
LAMTOR4	704
RRAGA	704
RRAGD	704
LAMTOR1	704
CPNE8	704
LAMTOR2	704
LAMTOR5	704
RRAGB	704
RRAGC	704
EDEM2	705
EDEM3	705
EDEM1	705
RSPO4	706
PCSK1	706
PCSK1N	706
RSPO1	706
MBTPS1	706
PCSK4	706
PCSK6	706
FRAS1	706
PCSK7	706
PCSK2	706
RSPO3	706
PCSK5	706
FUS	707
C11orf70	707
SPATA6	707
GIMAP8	707
CEP112	707
FGD2	708
FGD3	708
PLEKHG5	708
TIAM2	708
ARHGEF17	708
FGD1	708
FGD4	708
ABR	708
ARHGEF4	708
PLEKHG2	708
MCF2L	708
ARHGEF18	708
CGN	709
SHROOM1	709
TRPM6	709
MYOM1	709
NUDT19	709
SHROOM4	709
MYBPH	709
RILPL2	709
MTR	710
MMADHC	710
MMACHC	710
MNAT1	711
GTF2H5	711
GTF2H1	711
GTF2H3	711
CCDC170	711
CCNH	711
ERCC3	711
ERCC2	711
MSANTD2	711
GTF2H4	711
PKDCC	712
TRIB1	712
MLKL	712
TSSK3	712
IRAK4	712
TSSK2	712
TRIB2	712
IRAK1	712
TSSK4	712
MELK	712
IRAK3	712
TSSK1B	712
TSSK6	712
IRAK2	712
STK11	712
DSTYK	712
MOS	712
PIM2	712
STK40	712
TRIB3	712
PIM1	712
MAP3K9	712
PIM3	712
HUNK	712
KATNAL1	713
STARD6	713
FAM210A	713
KATNA1	713
KATNBL1	713
KATNAL2	713
TEX30	714
RALGAPA2	714
RALGAPA1	714
RFX7	714
RALGAPB	714
USP48	715
USP24	715
USP9Y	715
USP34	715
FNIP2	715
USP9X	715
USP25	715
USP40	715
TM2D3	715
USP47	715
USP28	715
TMEM55B	715
TMEM55A	715
USP18	715
FTSJD2	715
USP41	715
PSD4	716
IQSEC2	716
IQSEC3	716
FBXO8	716
IQSEC1	716
PSD2	716
PSD	716
PSD3	716
ELMO1	717
WASF2	717
DOCK1	717
WASF1	717
NCKAP1	717
BRK1	717
CYFIP2	717
ABI1	717
CYFIP1	717
ABI2	717
NCKAP1L	717
WASF3	717
FCGR2A	717
ARHGAP4	717
ELMO2	717
BAIAP2	717
NPHS2	718
ASIC1	718
SCP2D1	718
STOML1	718
STOML3	718
STOM	718
STOML2	718
ASIC2	718
ASIC4	718
ASIC5	718
RIMBP3C	719
RIMBP3B	719
RIMS2	719
MAGEA2B	720
MAGEH1	720
NDNL2	720
NSMCE4A	720
MAGED2	720
MAGEA4	720
TRO	720
MAGED4	720
MAGEA11	720
MAGEC1	720
MAGEC2	720
TIGD5	720
MAGEB18	720
NDN	720
MAGEA1	720
MAGED1	720
MAGEB2	720
MAGEA2	720
MAGEB1	720
MAGEL2	720
EID3	720
MAGEA3	720
NSMCE1	720
EID2	720
MAGEB4	720
MAGEB6	720
NSMCE2	720
MAGEF1	720
EID2B	720
PHKB	721
PPP1R3E	721
GYG2	721
PPP1R3B	721
RILPL1	721
PPP1R3F	721
PPP1R3C	721
PPP1R3D	721
PHKG2	721
PPP1R3A	721
PHKG1	721
NHLRC1	721
PHKA1	721
PPP1R3G	721
GYG1	721
NNAT	721
MFSD1	722
SLC22A11	722
SLC22A25	722
SLC22A10	722
SLC17A3	722
SLC22A12	722
SLC22A9	722
SLC22A24	722
SLC22A8	722
LY86	723
TIRAP	723
S100A8	723
LY96	723
IL1RL1	723
TMED7-TICAM2	723
CD14	723
ECSIT	723
SIGIRR	723
MYD88	723
TICAM2	723
TICAM1	723
MEDAG	723
TNFSF9	723
TOLLIP	723
C5orf45	723
GPT2	724
MDH2	724
PC	724
SLC25A34	724
DDO	724
IDH2	724
ME2	724
LDHAL6A	724
ME1	724
NIT2	724
ACCSL	724
MDH1B	724
LDHC	724
IDH1	724
SLC25A35	724
GOT1L1	724
GPT	724
ACCS	724
ME3	724
AFMID	724
LDHB	724
SLC25A1	724
LDHD	724
LDHAL6B	724
MDH1	724
LDHA	724
CS	724
CHFR	725
FAM8A1	725
SYVN1	725
RNF139	725
RNFT2	725
RNF145	725
RNFT1	725
AMFR	725
CORO1B	726
CORO2A	726
CORO1A	726
CORO6	726
CORO1C	726
CORO2B	726
RRN3	727
TAF1D	727
PTRF	727
TAF1C	727
TAF1A	727
CD3EAP	727
TAF1B	727
MARK1	728
SIK3	728
MARK3	728
STRADA	728
SIK1	728
BRSK1	728
PRKAA2	728
SIK2	728
PRKAA1	728
MARK2	728
STRADB	728
BRSK2	728
MARK4	728
ZNF280D	729
ZNF705G	729
ZNF280C	729
ZNF705B	729
ZNF705D	729
ZNF280A	729
POGZ	729
ZNF705A	729
ZNF280B	729
LYRM4	730
FXN	730
SLC25A33	730
SLC25A36	730
MRS2	730
SLC25A28	730
SLC25A37	730
SLC41A3	731
SLC22A3	731
SLCO1C1	731
PDZD3	731
SPRYD7	731
NDUFB1	732
MT-ND3	732
MT-ND6	732
MT-ND4L	732
MT-ND2	732
NDUFS5	732
MT-ND4	732
NDUFB2	732
NDUFAF1	732
NDUFC1	732
NDUFB3	732
NDUFB4	732
MT-ND5	732
NDUFV3	732
MT-ND1	732
NDUFA1	732
NDUFA11	732
GOLGA8A	733
LARP6	733
WSCD2	733
ITSN2	733
KREMEN2	733
ARHGEF19	733
ARHGEF15	733
ARHGEF26	733
ARHGEF28	733
ARHGEF35	733
RGAG1	734
SCMH1	734
CBX6	734
MTF2	734
PHF19	734
PHF1	734
INTS12	734
TOPAZ1	734
DCAF12L2	734
RABEP1	735
RABGEF1	735
NBEAL1	735
LRBA	735
GAPVD1	735
ZFAND5	735
EEA1	735
WDR81	735
RAB42	735
KCTD7	735
ZFAND6	735
NBEA	735
CLUL1	735
WDFY4	735
ZFAND3	735
RABEP2	735
NBEAL2	735
RBFOX3	736
ZCRB1	736
RBM24	736
RBM38	736
FRMPD2	737
USH1C	737
RFNG	737
NEURL1B	737
VGLL2	737
PLEKHG7	737
GRASP	737
PDZD2	737
MFNG	737
IL16	737
PARD3B	737
NEURL	737
LFNG	737
GRID2IP	737
DLG5	737
DEF6	738
ARHGEF38	738
RTKN	738
SEMA4D	738
CDC42SE2	738
PLXNB1	738
PLEKHG4B	738
ZDHHC4	738
ARHGEF40	738
PLEKHG6	738
ARHGAP21	738
CDC42EP3	738
CDC42EP5	738
CDC42SE1	738
RHOA	738
PLXNB2	738
RIN2	738
PLEKHG4	738
RAC1	738
ARHGEF37	738
ARHGEF9	738
CDC42	738
CDC42EP1	738
SH3BP1	738
DNMBP	738
FICD	738
CDC42EP2	738
TNFAIP8L2	738
PREX2	738
SESTD1	738
MMD2	739
PAQR7	739
PAQR4	739
PAQR3	739
MMD	739
PAQR6	739
PAQR9	739
PAQR8	739
IGF1	740
FIGF	740
VEGFC	740
ADAMTS15	740
EGF	740
ADAMTS13	740
ALB	740
CLU	740
SERPINE1	740
TNXB	740
VEGFA	740
IGF2	740
VWF	740
VEGFB	740
A2M	740
TGFB3	740
FN1	740
TGFB2	740
APOLD1	740
FRAT1	741
DACT2	741
CTHRC1	741
DACT3	741
DVL2	741
FRAT2	741
LY6H	741
CXXC4	741
NKD2	741
DVL3	741
TMEM88	741
DVL1	741
OTOF	742
STK39	742
OXSR1	742
SLC12A2	743
SLC12A1	743
SLC12A3	743
SLC12A4	743
SLC12A8	743
SLC12A7	743
SLC12A9	743
YEATS2	744
MLLT1	744
BPTF	744
PBRM1	744
BAZ2A	744
TRIM24	744
BAZ1B	744
TCHHL1	744
BAZ2B	744
BRWD1	744
BRD3	744
BRD2	744
BAZ1A	744
BRD4	744
BRDT	744
SMARCD2	744
CHD5	744
MLLT3	744
SMARCAD1	744
SKP2	745
E2F4	745
CCND1	745
RBL2	745
CCND2	745
CDKN1B	745
RB1	745
TFDP3	745
RBL1	745
TFDP1	745
CDC25A	745
CDKN1A	745
E2F3	745
CCNE2	745
E2F1	745
TFDP2	745
E2F2	745
E2F5	745
CDKN1C	745
CCNE1	745
NEFM	746
LDLRAP1	746
INA	746
DLGAP2	746
PRPH	746
NEFH	746
RP1L1	747
DCDC2	747
DCX	747
DCDC2C	747
DCDC2B	747
EPHX2	748
EPHX3	748
MEST	748
EPHX4	748
PIGB	749
PIGM	749
PIGX	749
DPM3	749
IL27	750
JAK1	750
STAT3	750
STAT4	750
IL27RA	750
STAT2	750
AQP11	750
TYK2	750
BPIFB3	750
CISH	750
STAT1	750
LIF	750
SH2B3	750
CBLB	750
THPO	750
JAK2	750
EBI3	750
STAT5A	750
STAT6	750
JAK3	750
STAT5B	750
ECEL1	751
PHEX	751
ECE2	751
XK	751
CLIC4	752
CLIC2	752
TRPM1	752
CLIC6	752
CLIC5	752
DOCK11	753
DOCK10	753
DOCK7	753
DOCK8	753
DOCK6	753
DOCK9	753
ELMO3	753
OPA1	754
DNM2	754
DNM3	754
MX2	754
MFN2	754
MFN1	754
DNM1L	754
MX1	754
FRMD4A	755
CCDC120	755
C1orf106	755
FRMD4B	755
ST3GAL2	756
B3GNT7	756
MUC13	756
HTN1	756
B3GNT4	756
MUC1	756
ST3GAL4	756
B3GNT2	756
GCNT1	756
ST6GALNAC1	756
ST3GAL3	756
PRR4	756
MUC2	756
ST3GAL1	756
B3GNT3	756
CSTB	757
CTSK	757
CTSC	757
CTSO	757
CTSH	757
CTSS	757
CTSB	757
KCNK12	757
SERINC2	757
BPI	757
CTSL1	757
BGLAP	757
SLPI	757
CTSF	757
CST5	757
CTSL2	757
CTSZ	757
CST7	757
FKBP5	758
LOXHD1	758
FKBP2	758
FKBP8	758
FKBP10	758
FKBP11	758
FKBP3	758
FKBP1B	758
FKBP9	758
FKBP1A	758
FKBP1C	758
FKBP14	758
FKBP7	758
FKBP6	758
FKBP4	758
NSUN3	759
GNL3L	759
NSUN5	759
NOP2	759
NSUN4	759
TRMT13	759
NSUN7	759
GNL3	759
NSUN6	759
NSUN2	759
APOE	760
APOA4	760
PON3	760
RBP1	760
APOB	760
APOC3	760
LRP2	760
LDLR	760
APOA2	760
ARG2	761
OAT	761
UROC1	761
AGMAT	761
SLC25A2	761
ADC	761
HAL	761
ABHD14A-ACY1	761
ARG1	761
AMDHD1	761
ASL	761
PM20D2	761
OTC	761
SLC25A15	761
AASS	761
ACY1	761
PM20D1	761
RGCC	762
C10orf118	762
PAEP	762
CXXC5	762
FAM83G	762
PMEPA1	762
RSPH3	762
GTF2IRD1	762
C1orf116	762
TRIM62	762
CITED1	762
SMAD3	762
KDELR1	763
KDELR3	763
KDELR2	763
CD72	764
IGJ	764
FCRL1	764
BANK1	764
SH3BP5	764
FCRLA	764
CD79A	764
CD22	764
BLNK	764
IBTK	764
CD79B	764
CD19	764
PIK3AP1	764
DAPP1	764
FAIM3	764
SPINK9	765
SPINT4	765
SPAG11A	765
AUH	766
ACAA2	766
ACAT1	766
ECHDC1	766
ECHS1	766
ACAA1	766
ECHDC2	766
ECI1	766
ACSF2	766
HIBCH	766
HADHA	766
ECI2	766
EHHADH	766
ACAT2	766
HADHB	766
ECH1	766
HSD17B3	767
HSD3B1	767
BLVRA	767
GUSB	767
UXS1	767
SRD5A3	767
HSD17B6	767
KL	767
COMT	767
CYP11B2	767
ALDH1A1	767
CBR3	767
ALDH1A2	767
BLVRB	767
CYP11B1	767
CES2	767
HSD17B7	767
CYP19A1	767
AKR1D1	767
HSD17B2	767
HSD17B12	767
SRD5A1	767
SULT1E1	767
HSD17B1	767
HSD11B1	767
HSD3B2	767
HSD11B2	767
ATG4A	768
ATG10	768
ATG3	768
ATG4C	768
ATG4D	768
ATG4B	768
PREX1	769
RGR	769
OPN1MW	769
ROM1	769
GUCY2F	770
GUCA2B	770
NPPC	770
GUCY1A3	770
GUCY2D	770
NPR2	770
ADCY10	770
GUCY1B3	770
GUCY1A2	770
NPR1	770
GUCA2A	770
GUCY2C	770
PPAP2C	771
CERS5	771
PPAP2A	771
SMPD2	771
ACER2	771
SGPP2	771
CERS6	771
SGPP1	771
CERS3	771
PPAP2B	771
CERS1	771
CERS4	771
ACER1	771
CERS2	771
CERK	771
TMEM65	772
PKP3	772
FBLIM1	772
CTNNA3	772
HCFC2	772
WTIP	772
LPP	772
ATF6	772
PKP2	772
SPSB4	772
LIMD1	772
PKP4	772
PKP1	772
ARVCF	772
CTNNA2	772
ATF6B	772
SPSB1	772
PARP3	772
PITRM1	772
CTNND2	772
CHPF	773
TMCC3	773
CHSY1	773
CSGALNACT1	773
CHPF2	773
GPR144	773
GPR111	773
CHSY3	773
GPR97	773
UCN3	774
CRHR1	774
RAMP3	774
UCN2	774
UCN	774
CRHBP	774
CPAMD8	774
GPR119	774
IRF5	775
SP100	775
IRF6	775
IRF9	775
CIITA	775
IRF7	775
IRF4	775
IRF1	775
IRF2	775
IRF3	775
SMC5	776
POLI	776
POLK	776
TDP1	776
TOP3A	776
LIG3	776
IFIH1	776
FEN1	776
POLH	776
TMEM189-UBE2V1	776
FBXO18	776
TOP3B	776
DDX58	776
XPA	776
MUS81	776
BLM	776
GEN1	776
SLX1A	776
EME2	776
ERCC5	776
DNA2	776
RPA1	776
OGG1	776
HELB	776
WRNIP1	776
RAD18	776
C14orf164	776
WRN	776
REV3L	776
RAD52	776
EXO1	776
RTEL1-TNFRSF6B	776
PIF1	776
MRE11A	776
TDRD3	776
EME1	776
DHX58	776
SMC6	776
APITD1-CORT	776
RECQL	776
REV1	776
TMEM189	776
FANCM	776
ATAD5	776
TP53BP1	776
SLX1B	776
ERCC4	776
RAD50	776
PAXIP1	776
RECQL5	776
DDX11	776
UBE2V2	776
MDC1	776
LNX1	777
GPR142	777
FAM212B	777
MUSTN1	777
L3MBTL4	778
SFMBT1	778
SCML4	778
L3MBTL3	778
SCML1	778
PDCD1LG2	779
CD274	779
TREML2	779
PDCD1	779
HERC6	780
SMURF2	780
WBP1	780
HERC5	780
MLANA	780
HERC1	780
WWP1	780
TRIP12	780
SCAMP3	780
HERC3	780
HECW1	780
DDN	780
SMURF1	780
HUWE1	780
YAP1	780
NEDD4	780
WWC2	780
C17orf75	780
UBE3C	780
WWP2	780
ITCH	780
HECTD3	780
NEDD4L	780
HERC2	780
KIAA0317	780
HECTD1	780
MAGI3	780
WWC1	780
UBE3B	780
MAGIX	780
UBR5	780
HERC4	780
GAS7	780
WWOX	780
WBP2NL	780
PRRG2	780
MAGI1	780
HECTD2	780
MST1	781
RUNDC3B	781
RASSF1	781
RASSF2	781
STK4	781
RASSF4	781
RASSF3	781
C10orf47	781
STK3	781
SAV1	781
AMOTL2	781
SPANXC	781
RASSF6	781
AMOTL1	781
CFB	782
CR1	782
CFI	782
C4A	782
CR2	782
C4BPA	782
C2	782
C4BPB	782
CD46	782
CSMD3	782
CFH	782
CFHR1	782
OLFM4	782
CADPS	783
GOPC	783
LYSMD4	783
C17orf67	783
CD300C	783
LYSMD3	783
CERCAM	783
AKIRIN1	783
ABCG4	784
ABCG5	784
ABCG1	784
ABCG8	784
TPP1	785
TEN1	785
OBFC1	785
CTC1	785
NUMB	786
NUMBL	786
TMC5	786
METTL20	787
DOCK5	787
PDCL2	787
PFDN1	787
METTL21B	787
CAMKMT	787
BBS12	787
ZPBP	787
THEG	787
FAM86B2	787
PACRG	787
OLR1	787
ZPBP2	787
PDCL3	787
NEK1	788
